"TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","LineOfCode","HasTitle","HasFavicon","Robots","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasPasswordField","Bank","Pay","Crypto","NoOfImage","NoOfCSS","NoOfJS","label"
143,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,2,1,0,297,1,1,0,0,0,0,0,0,0,0,0,2,4,17,1
345,2,2,0,288,1,1,0,0,0,0,0,0,0,1,0,9,5,4,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,4,1,0,947,1,0,0,0,0,0,0,0,0,0,0,10,16,82,1
180,2,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
96,3,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1126,1,0,0,0,0,3,0,0,0,0,0,57,2,17,1
96,3,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
50,2,1,0,142,1,1,0,0,0,0,0,1,0,0,0,4,1,3,0
150,3,2,0,1312,1,1,0,0,0,0,0,0,0,0,0,12,35,16,1
50,2,2,0,1346,1,1,1,0,0,0,0,0,0,0,0,36,22,46,1
221,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,852,1,1,0,0,0,0,0,0,0,0,0,61,1,12,1
150,3,1,0,2851,1,1,0,0,0,0,0,0,0,1,0,12,2,10,1
242,3,4,0,227,1,0,0,0,0,0,0,1,0,0,0,1,2,7,0
258,3,1,0,404,1,0,0,0,2,3,0,0,0,1,0,37,24,21,1
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2,1,0,842,1,1,1,0,0,1,0,0,0,0,0,11,3,3,1
96,3,1,0,798,1,0,0,0,0,1,0,0,0,1,0,31,10,10,1
136,2,1,0,1904,1,1,0,0,0,0,0,0,0,0,0,22,6,13,1
96,3,1,0,4215,1,1,0,0,0,2,0,0,0,1,0,71,5,19,1
45,3,1,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,2,1,0,805,1,0,0,0,0,0,0,0,1,1,0,20,18,43,1
96,3,1,0,2408,1,1,0,1,0,2,0,0,0,1,1,50,16,8,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,110,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0
166,2,1,0,685,1,1,1,0,0,2,0,0,1,0,0,35,0,8,1
221,2,1,0,160,1,0,1,0,0,0,0,0,0,0,0,1,3,4,0
56,2,1,0,2404,1,0,1,0,0,0,0,1,0,1,0,31,33,50,1
96,3,1,0,129,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
238,2,2,0,1449,1,1,1,0,0,2,1,0,0,0,0,42,34,53,1
96,3,1,0,2007,1,0,1,1,0,2,0,1,0,0,0,44,37,57,1
96,3,1,0,2504,1,1,0,0,0,4,0,0,0,0,0,38,32,39,1
242,3,1,0,767,1,0,0,0,0,0,0,0,0,0,0,37,0,1,1
96,3,1,0,516,1,1,0,0,0,2,0,0,0,0,0,18,3,6,1
96,3,1,0,525,1,1,1,0,0,0,0,0,0,0,0,28,10,20,1
180,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1170,1,1,0,0,0,0,0,0,0,1,0,26,3,9,1
96,3,1,0,1530,1,0,1,0,0,0,0,0,0,1,0,38,9,13,1
340,2,1,0,418,1,0,1,0,0,1,0,0,0,0,0,18,13,13,1
96,3,1,0,348,1,1,0,0,0,3,0,0,0,0,0,7,1,3,1
96,3,1,0,5266,1,0,0,0,2,0,0,0,0,1,0,55,1,19,1
258,3,1,0,1005,1,1,0,0,0,0,0,0,0,0,0,20,1,3,1
96,3,1,0,1692,1,0,1,0,7,0,0,1,0,0,0,0,8,16,1
96,3,1,0,828,1,0,1,0,0,0,0,0,0,0,0,41,23,13,1
96,3,1,0,1505,1,0,1,0,0,2,0,0,1,1,0,57,28,26,1
96,3,1,0,38,1,1,1,0,0,0,0,0,1,1,0,1,1,4,0
94,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3559,1,1,1,0,0,19,0,1,1,1,0,83,4,21,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,4104,1,1,1,0,0,0,0,0,0,0,0,12,1,14,1
242,3,1,0,991,1,0,0,0,0,0,0,0,1,0,0,12,3,10,1
187,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2,1,0,1048,1,1,0,0,0,2,0,0,0,0,0,15,1,5,1
23,2,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,4,1,0,815,1,1,1,0,0,0,0,0,0,0,0,24,7,13,1
96,3,1,0,2640,1,0,0,1,0,2,0,0,0,1,0,17,7,11,1
96,3,1,0,90,1,0,0,0,0,3,0,0,0,0,0,1,0,6,0
340,2,1,0,1156,1,1,1,0,0,0,0,0,0,0,0,33,27,20,1
96,3,1,0,544,1,1,1,0,0,0,0,0,0,0,0,15,5,16,1
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1034,1,1,1,0,0,13,0,0,1,0,0,16,1,28,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,2,0,141,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1
290,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2,3,0,2578,1,1,0,0,0,2,0,0,0,1,0,0,9,21,1
180,2,1,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96,3,1,0,8378,1,0,0,0,0,19,0,1,1,1,0,78,4,17,1
96,3,1,0,1946,1,1,0,0,0,1,0,0,0,0,0,21,2,9,1
96,3,1,0,10,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0
93,2,2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1409,1,0,1,0,0,1,0,0,1,0,0,79,5,11,1
150,3,1,0,2001,1,1,0,0,0,2,0,0,0,1,1,11,59,57,1
96,3,1,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,3,1,0,2278,1,1,1,0,0,16,0,0,0,0,0,66,11,51,1
187,2,1,0,425,1,0,0,0,0,0,0,0,0,0,0,26,1,4,1
296,2,1,0,1475,1,1,1,0,0,0,0,1,0,0,0,47,9,8,1
96,3,1,0,128,1,0,1,0,0,0,0,0,0,0,0,7,1,1,1
93,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,2,2,0,507,1,1,0,0,1,4,0,0,0,0,0,12,27,18,1
341,2,1,0,455,1,1,1,0,0,1,0,0,0,0,0,1,3,11,1
94,2,1,0,504,1,1,1,0,0,0,0,0,0,0,0,25,1,8,1
96,3,1,0,3402,1,1,0,0,4,2,0,1,1,0,0,29,2,9,1
345,2,2,0,1676,1,0,1,0,0,5,0,0,0,0,0,51,5,11,1
96,3,1,0,636,1,0,1,0,0,0,1,0,0,1,0,5,42,80,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,783,1,1,0,0,0,0,0,0,0,1,0,11,1,6,1
96,3,1,0,2560,1,0,0,0,0,0,0,0,1,0,0,16,5,18,1
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,1240,1,0,1,0,0,1,0,1,0,0,0,2,20,13,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,961,1,1,1,0,0,1,0,0,0,0,0,41,8,24,1
258,3,1,0,323,1,0,0,0,0,0,0,0,0,1,0,2,7,10,1
223,3,2,0,2556,1,0,1,1,0,3,0,0,0,0,0,38,7,7,1
242,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,572,1,1,1,0,0,0,0,0,0,1,0,17,14,14,1
96,3,1,0,49,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
96,3,1,0,2530,1,0,1,0,0,1,0,0,0,0,0,137,6,9,1
123,3,2,0,1025,1,1,1,0,0,0,0,0,0,0,1,16,8,13,1
96,3,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,360,1,1,0,0,0,0,0,0,0,1,0,2,5,10,1
96,3,1,0,912,1,0,0,0,0,1,0,0,0,0,0,13,3,7,1
96,3,1,0,345,1,0,0,0,0,0,0,0,0,0,1,15,2,4,1
187,2,3,0,1138,1,0,0,0,0,0,0,0,0,0,0,35,7,9,1
96,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,1,0,20,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0
96,3,2,0,1258,1,0,0,0,0,0,0,0,0,1,0,7,1,13,1
175,2,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,4,1,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,22,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
96,3,1,0,522,1,1,1,0,0,0,0,0,0,0,0,30,13,27,1
113,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
96,3,1,0,1073,1,0,1,0,0,2,0,0,0,0,0,22,15,32,1
96,3,2,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,4,1,0,336,1,0,0,0,0,0,0,0,0,0,0,10,4,1,1
96,3,1,0,1332,1,0,0,0,0,0,0,0,0,1,0,12,6,8,1
45,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
258,3,1,0,531,1,0,0,0,0,1,0,0,0,0,0,14,7,14,1
96,3,1,0,1311,1,1,0,0,0,7,0,0,1,0,0,7,3,10,1
96,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,1399,1,1,1,0,0,0,0,0,0,0,0,48,13,9,1
96,3,1,0,1037,1,1,0,0,1,0,0,0,0,1,0,32,11,21,1
242,3,1,0,684,1,0,0,0,0,0,0,0,0,0,0,13,2,4,1
96,3,1,0,1710,1,1,1,0,0,0,0,0,1,1,0,17,17,28,1
96,3,4,0,159,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
127,2,1,0,1684,1,1,0,0,0,2,0,0,0,0,0,13,42,10,1
242,3,1,0,414,1,1,0,0,0,11,0,0,0,0,0,8,7,4,1
258,3,1,0,103,1,0,0,0,0,0,0,0,1,0,0,14,1,0,0
96,3,1,0,1245,1,0,0,0,0,4,0,0,0,1,0,1,14,11,1
187,2,1,0,447,1,0,0,0,0,0,0,0,0,0,0,37,6,11,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,2,0,7096,1,1,0,0,0,0,0,0,1,1,0,35,1,6,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1794,1,1,1,0,2,1,0,0,0,1,0,31,25,45,1
345,2,2,0,696,1,1,1,0,0,1,0,0,0,1,0,32,7,18,1
96,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,119,1,0,0,0,2,0,0,0,0,0,0,2,2,0,0
290,2,1,0,25,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
258,3,1,0,2401,1,1,0,0,0,2,0,0,0,1,0,19,8,26,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,1,0,58,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0
96,3,1,0,1361,1,1,0,0,0,19,0,1,1,1,0,38,4,22,1
221,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,138,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
96,3,1,0,1840,1,1,1,0,0,21,0,1,1,1,0,35,2,30,1
290,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
335,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
242,3,1,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2,1,0,2633,1,1,1,0,0,17,0,0,0,0,0,26,9,10,1
242,3,1,0,4109,1,1,1,0,0,3,0,1,1,1,0,38,1,8,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,775,1,0,0,0,0,0,0,0,0,0,0,7,2,9,1
96,3,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
71,2,2,0,2442,1,0,1,0,0,10,0,1,0,0,0,46,125,28,1
155,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,255,1,0,0,0,0,0,0,0,0,0,0,10,1,1,1
258,3,1,0,930,1,1,0,0,0,4,0,0,0,1,0,11,8,15,1
112,2,1,0,356,1,1,1,0,0,0,0,0,0,0,0,9,5,7,1
166,2,1,0,963,1,1,0,0,0,0,0,0,0,0,0,8,1,2,1
96,3,1,0,3467,1,0,1,0,0,2,0,0,0,1,0,120,44,49,1
96,3,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
242,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,5243,1,0,1,0,0,0,0,1,0,1,0,103,32,61,1
258,3,1,0,553,1,0,1,0,0,0,0,1,0,0,0,16,6,20,1
116,2,1,0,2640,1,1,0,0,0,2,0,0,0,0,0,559,2,14,1
96,3,0,0,242,1,1,0,0,0,0,0,1,0,0,0,3,3,4,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,3,1,0,274,1,1,0,0,0,0,0,0,1,1,0,19,3,9,0
96,3,1,0,5250,1,0,1,0,0,4,0,0,1,1,1,112,15,34,1
96,3,1,0,405,1,1,1,0,0,0,0,0,0,0,0,10,1,1,1
96,3,0,0,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,415,1,0,1,0,0,2,0,0,0,0,0,17,4,4,1
127,2,1,0,335,1,1,1,0,3,0,0,0,0,0,0,11,1,2,1
258,3,1,0,1321,1,1,1,0,0,0,0,0,0,1,0,20,58,31,1
258,3,1,0,1137,1,1,0,0,0,0,0,0,0,0,0,78,1,9,1
96,3,1,0,271,1,1,0,0,0,0,0,0,1,1,0,19,3,9,0
96,3,1,0,4876,1,0,0,0,0,20,0,1,1,1,0,43,72,30,1
96,3,1,0,470,1,0,1,0,0,0,0,0,0,0,0,13,21,31,1
232,2,2,0,3111,1,1,0,1,2,1,0,0,1,1,0,9,1,15,1
96,3,1,0,1351,1,1,0,0,0,0,0,0,0,0,0,42,2,5,1
96,3,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,92,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
96,3,1,0,1429,1,0,0,0,0,0,0,1,0,1,0,23,18,13,1
367,2,2,0,1071,1,0,0,0,0,2,1,0,0,0,0,111,1,5,1
96,3,1,0,794,1,0,1,0,0,0,0,0,0,0,0,26,10,11,1
45,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,4,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,1,0,2604,1,0,1,0,0,5,0,0,0,1,0,22,25,33,1
96,3,1,0,1660,1,0,1,0,0,0,0,0,0,0,0,19,100,36,1
96,3,1,0,306,1,0,1,0,0,0,1,0,0,0,0,16,9,20,1
96,3,1,0,858,1,1,0,0,0,2,0,0,0,1,0,57,11,9,1
96,3,1,0,5647,1,0,1,0,0,0,0,0,0,1,0,77,49,68,1
170,2,1,0,951,1,0,0,0,0,0,0,0,1,0,0,47,7,12,1
96,3,1,0,277,1,0,0,0,0,0,0,0,0,0,0,58,4,5,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,2867,1,0,1,0,1,0,0,0,0,0,0,31,41,31,1
345,2,2,0,441,1,0,0,0,0,3,0,0,0,0,0,22,5,22,1
225,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,49,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
96,3,1,0,191,1,0,0,0,0,0,1,0,0,0,0,0,3,6,1
258,3,1,0,1026,1,1,1,0,0,4,0,0,0,0,0,41,16,32,1
96,3,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0
96,3,1,0,64,1,0,1,0,0,0,0,0,0,0,0,0,2,8,0
127,2,1,0,21195,1,0,0,0,0,5,0,0,0,1,0,520,9,13,1
205,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,53,1,1,0,0,0,0,0,0,0,0,0,2,0,4,0
96,3,1,0,4419,1,1,1,0,0,3,1,0,1,1,1,109,1,17,1
96,3,1,0,2668,1,1,1,0,0,1,0,1,0,0,0,11,6,14,1
91,4,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,1646,1,1,1,0,0,3,0,0,0,0,0,9,6,11,1
96,3,0,0,395,1,1,0,0,0,0,0,1,0,0,0,2,0,2,0
290,2,1,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1038,1,1,0,0,0,3,0,0,0,0,0,8,11,21,1
112,2,1,0,3292,1,1,0,0,8,16,0,0,0,0,0,59,3,19,1
269,2,2,0,859,1,0,1,0,0,2,0,0,0,0,0,20,19,7,1
367,2,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1217,1,0,0,0,0,0,0,0,0,1,0,17,2,4,1
51,2,1,0,2504,1,1,0,0,0,0,0,1,1,1,0,63,7,17,1
345,2,2,0,2243,1,1,1,0,0,0,0,1,0,1,0,51,10,13,1
88,2,2,0,1879,1,0,1,0,0,0,0,0,0,0,0,53,7,15,1
150,3,1,0,322,1,1,0,0,0,0,0,0,0,0,0,5,11,22,1
345,2,2,0,751,1,0,1,0,0,0,0,0,0,1,0,12,18,18,1
96,3,1,0,753,1,0,0,1,0,0,0,0,0,1,0,24,12,30,1
96,3,1,0,3308,1,1,0,0,0,19,0,1,1,1,0,41,10,44,1
71,2,2,0,1001,1,0,0,0,0,0,0,0,0,0,0,52,3,4,1
176,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1233,1,1,0,0,0,1,0,0,0,0,0,10,8,25,1
242,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,301,1,0,1,0,0,0,0,0,0,0,0,16,11,15,1
96,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,88,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1414,1,1,0,0,0,1,0,0,0,1,0,54,3,6,1
110,2,1,0,1743,1,0,0,0,0,0,0,0,1,0,0,36,5,11,1
96,3,1,0,709,1,0,0,0,0,0,0,0,0,0,0,23,3,23,1
96,3,1,0,287,1,1,0,0,0,8,1,0,0,0,0,13,7,15,1
96,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,6821,1,1,0,1,1,22,0,1,1,1,0,67,47,24,1
258,3,1,0,1390,1,0,0,0,1,0,0,0,0,0,0,104,26,3,1
96,3,1,0,2513,1,1,1,0,0,0,1,1,0,1,0,70,8,3,1
96,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1405,1,0,1,0,1,0,0,1,0,1,0,13,14,21,1
270,2,0,0,113,1,1,0,0,0,0,0,1,0,0,0,5,4,1,0
258,3,1,0,545,1,1,1,0,0,0,0,0,0,1,0,17,10,18,1
258,3,1,0,1437,1,1,1,0,0,2,0,0,0,0,0,58,3,11,1
113,3,2,0,90,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
96,3,1,0,1850,1,1,0,0,0,4,0,1,0,0,0,59,52,37,1
96,3,1,0,278,1,0,0,0,0,0,0,0,0,0,0,11,7,14,1
270,2,1,0,807,1,1,0,0,0,0,0,0,0,1,0,10,0,10,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,27229,1,1,0,0,0,2,0,1,1,1,0,9,107,11,1
96,3,1,0,388,1,0,0,0,0,3,0,0,0,0,0,2,15,21,1
290,2,1,0,1749,1,0,1,0,0,0,0,0,1,0,0,27,5,14,1
96,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3,1,0,2001,1,1,0,0,0,2,0,0,0,0,0,50,7,8,1
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,690,1,1,1,0,0,3,0,1,0,1,0,15,26,41,1
96,3,1,0,563,1,1,0,0,0,2,0,0,0,0,0,9,2,6,1
96,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,682,1,1,1,0,0,1,0,0,0,0,0,40,2,3,1
258,3,1,0,208,1,1,0,0,0,0,0,0,0,0,0,20,6,12,1
96,3,1,0,10,1,1,0,1,0,2,0,0,0,0,0,1,1,2,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,200,1,0,0,0,0,0,0,1,0,0,0,3,2,6,0
96,3,1,0,319,1,0,0,0,0,0,0,0,1,0,0,5,1,7,1
96,3,1,0,1348,1,1,0,0,0,0,0,0,0,0,0,11,8,7,1
345,2,2,0,5722,1,0,0,0,0,21,0,1,1,1,0,46,3,39,1
96,3,1,0,744,1,0,0,0,0,3,0,0,0,0,0,1,12,12,1
345,2,2,0,102,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1
150,3,2,0,1561,1,0,0,0,0,0,0,0,0,1,1,21,64,43,1
258,3,1,0,1464,1,0,0,0,0,0,0,0,0,0,0,12,4,3,1
96,3,1,0,2736,1,0,1,0,0,1,0,0,0,0,0,28,1,6,1
96,3,1,0,388,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1
75,2,1,0,566,1,1,1,0,0,0,0,0,0,0,0,11,7,78,1
258,3,1,0,1045,1,0,1,0,0,0,1,0,1,0,0,6,15,32,1
180,2,0,0,187,1,0,1,0,0,2,0,1,0,0,0,2,0,7,0
96,3,1,0,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3653,1,0,0,0,0,0,1,0,0,1,1,77,3,8,1
258,3,1,0,1195,1,1,0,0,0,0,0,0,0,1,0,21,3,14,1
113,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,28,1,0,0,0,0,0,0,0,0,1,0,0,2,7,0
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3955,1,1,0,0,7,25,0,0,0,0,0,15,3,8,1
96,3,1,0,439,1,0,0,0,0,0,0,0,0,0,0,13,21,16,1
96,3,1,0,59,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0
45,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1114,1,1,0,0,0,1,1,0,0,0,0,24,0,9,1
96,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,3,0,0,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
75,2,1,0,249,1,1,0,0,0,0,0,0,0,0,0,4,2,4,1
96,3,1,0,482,1,0,0,0,0,0,1,0,0,0,0,2,3,5,1
128,2,1,0,3442,1,1,0,0,0,0,0,0,0,0,0,28,57,52,1
112,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1970,1,1,0,0,0,1,0,0,0,0,0,89,2,12,1
96,3,1,0,453,1,0,1,0,0,0,0,0,0,0,0,14,4,2,1
90,5,3,0,239,1,0,0,0,0,0,0,1,0,0,0,1,2,6,0
45,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
345,2,2,0,329,1,1,0,0,0,2,0,0,0,0,0,26,9,19,1
136,2,0,0,361,1,0,0,0,0,0,0,0,0,0,0,3,8,14,0
112,2,1,0,1793,1,0,1,0,0,1,0,0,0,1,0,46,24,59,1
180,2,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
242,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,90,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
150,3,1,0,1580,1,1,0,0,0,12,0,0,0,1,0,9,5,10,1
176,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3,1,0,970,1,1,0,0,0,0,0,0,0,0,0,10,34,58,1
96,3,1,0,420,1,1,0,0,0,0,0,0,0,0,0,39,2,3,1
289,2,3,0,6593,1,1,1,0,0,0,0,1,0,0,0,84,9,12,1
96,3,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
