"FILENAME","URL","URLLength","Domain","DomainLength","IsDomainIP","TLD","URLSimilarityIndex","TLDLength","NoOfSubDomain","HasObfuscation","NoOfObfuscatedChar","ObfuscationRatio","NoOfLettersInURL","LetterRatioInURL","NoOfDegitsInURL","DegitRatioInURL","NoOfEqualsInURL","NoOfQMarkInURL","NoOfAmpersandInURL","NoOfOtherSpecialCharsInURL","SpacialCharRatioInURL","IsHTTPS","LineOfCode","HasTitle","Title","DomainTitleMatchScore","HasFavicon","Robots","IsResponsive","NoOfURLRedirect","NoOfSelfRedirect","HasDescription","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSocialNet","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","HasCopyrightInfo","NoOfImage","NoOfCSS","NoOfJS","NoOfSelfRef","NoOfEmptyRef","NoOfExternalRef","label"
22616,2592,25,11028,19,0,96,78.23129252,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,17648,29,15253,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,972,1,11949,100,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,24,9,34,95,6,98,1
17141,5784,98,925,76,0,96,9.041378375,3,2,0,0,0,75,0.765,9,0.092,0,0,0,6,0.061,1,616,1,2175,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2,0
4850,15066,31,12023,24,0,242,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,689,1,8077,100,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,25,18,22,129,0,122,1
23104,257,82,1026,74,0,205,11.04942781,4,2,0,0,0,63,0.768,8,0.098,0,0,0,4,0.049,0,9,1,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19520,4093,22,18449,15,0,96,71.34986226,3,2,0,0,0,9,0.409,0,0,0,0,0,2,0.091,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20485,3246,32,13950,26,0,270,42.57994969,2,2,0,0,0,19,0.594,0,0,0,0,0,2,0.062,0,15,1,10292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261,18055,25,15767,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,737,1,12545,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,20,8,10,60,0,62,1
1120,13288,39,9688,32,0,258,100,3,1,0,0,0,26,0.667,0,0,0,0,0,1,0.026,1,852,1,5327,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,21,4,5,70,0,19,1
2499,20444,39,18772,32,0,258,100,3,1,0,0,0,26,0.667,0,0,0,0,0,1,0.026,1,1637,1,15937,100,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,4,0,278,1
9823,10572,26,6338,19,0,79,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1289,1,1511,100,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,25,51,14,63,0,45,1
6490,18329,24,16098,17,0,258,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1506,1,12877,100,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,68,9,10,121,10,155,1
16937,9112,41,4384,32,0,94,40.69010417,2,2,0,0,0,28,0.683,0,0,0,0,0,5,0.122,1,198,1,16442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6893,19963,19,18134,12,0,79,100,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2427,1,15242,100,1,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,57,38,29,210,7,285,1
16954,358,39,1461,14,0,290,22.81179138,2,1,0,0,0,23,0.59,6,0.154,0,0,0,3,0.077,0,9,1,4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12971,6837,34,2061,26,0,96,65.68685087,3,1,0,0,0,20,0.588,3,0.088,0,0,0,3,0.088,1,108,1,6298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
16286,9712,54,5021,40,0,270,20.32635534,2,1,0,0,0,33,0.611,6,0.111,0,0,0,7,0.13,1,95,1,19527,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
12662,8375,84,3542,40,0,96,43.94404072,3,2,0,0,0,63,0.75,1,0.012,0,0,0,12,0.143,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6259,14044,25,10704,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2541,1,6640,100,1,1,1,0,0,1,0,7,0,1,1,1,1,0,0,0,1,67,12,56,362,1,50,1
2204,10993,18,6854,11,0,303,100,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,5464,1,2410,100,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,224,11,27,92,1,19,1
16293,7724,27,2822,18,0,113,39.70110461,3,1,0,0,0,14,0.519,2,0.074,0,0,0,3,0.111,1,58,1,10082,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0
612,16228,29,13478,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,9356,1,9802,0,1,0,1,1,1,1,0,19,0,1,1,1,1,1,1,0,1,86,4,29,157,3,29,1
19472,1180,22,5102,15,0,96,62.53443526,3,2,0,0,0,8,0.364,1,0.045,0,0,0,2,0.091,0,2,0,2,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,16774,27,14193,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,8292,1,10528,100,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,295,15,278,231,32,73,1
540,20731,26,19152,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1046,1,16384,100,1,1,1,0,0,1,0,2,0,0,0,1,1,0,1,0,1,39,22,36,89,0,89,1
1062,19894,24,18048,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1446,1,15134,100,1,0,1,0,0,1,0,6,0,1,0,0,0,0,1,0,1,35,4,23,107,0,110,1
16815,7084,89,2311,15,0,180,19.12615741,2,1,0,0,0,69,0.775,7,0.079,0,0,0,5,0.056,1,9,1,7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,11730,32,7770,25,0,96,100,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,661,1,3465,100,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,9,15,20,71,1,73,1
9853,10051,20,5632,13,0,258,100,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,203,1,700,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,21,5,23,1,27,1
21300,1841,30,7458,24,0,96,85.78571429,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,9,1,3084,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21697,1900,21,7741,15,0,364,81.81818182,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,9912,28,5440,21,0,96,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,480,1,489,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,13,3,16,94,1,47,1
15811,5561,34,672,25,0,96,66.69538462,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,68,1,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12050,22839,24,21702,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,479,1,19252,100,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,14,8,10,0,5,45,1
12714,15010,28,11956,21,0,96,100,3,1,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,8148,1,8011,100,1,1,1,0,0,1,0,3,0,0,1,1,0,0,0,0,0,38,13,28,236,0,59,1
19244,3709,18,16384,12,0,290,75,2,1,0,0,0,5,0.278,1,0.056,0,0,0,1,0.056,0,117,1,13199,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18074,21105,19,19605,12,0,112,100,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,423,1,16912,100,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,10,5,7,50,0,63,1
18445,20595,31,18973,24,0,258,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,522,1,16172,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,1,27,1
724,18429,24,16217,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1276,1,13005,100,1,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,16,2,27,120,3,17,1
12473,8968,22,4205,14,0,45,55.6462585,3,1,0,0,0,11,0.5,1,0.045,0,0,0,2,0.091,1,108,1,15888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4477,13499,20,9993,13,0,130,100,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1910,1,5852,100,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,28,2,5,128,12,107,1
1551,12124,23,8241,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,474,1,3951,100,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,2,9,10,6,0,7,1
10583,9983,25,5532,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1140,1,610,100,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,28,13,28,53,0,49,1
8652,19535,37,17576,30,0,242,100,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,785,1,14566,100,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,31,3,8,8,5,9,1
21317,3366,25,14661,19,0,96,74.66666667,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11314,14314,26,11038,19,0,242,100,3,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,461,1,7067,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,2,3,0,0,23,1
20709,4047,25,18092,19,0,96,59.66666667,3,1,0,0,0,9,0.36,4,0.16,0,0,0,1,0.04,0,9,1,15188,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12895,9624,32,4917,24,0,45,42.86111111,3,1,0,0,0,21,0.656,1,0.031,0,0,0,2,0.062,1,108,1,19176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
23210,866,31,3708,23,0,80,62.63390044,2,1,0,0,0,21,0.677,0,0,0,0,0,3,0.097,0,9,1,13813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21945,2213,47,9433,41,0,362,18.55955679,2,1,0,0,0,17,0.362,18,0.383,0,0,0,1,0.021,0,13,1,5200,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4046,15031,31,11980,24,0,96,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,477,1,8035,100,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,5,7,10,48,1,5,1
1434,16220,29,13470,22,0,258,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1605,1,9790,100,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,50,21,31,194,0,198,1
23327,5942,70,1125,21,0,96,25.0756387,3,0,0,0,0,53,0.757,0,0,0,0,0,9,0.129,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17673,12762,20,9021,13,0,258,100,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,845,1,4664,100,1,0,1,1,0,0,0,4,0,1,1,1,0,0,1,0,0,9,2,11,62,0,36,1
21402,1377,29,5432,23,0,96,58.60582106,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,8,1,482,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0
16591,7571,68,2681,7,0,180,12.21296562,2,0,0,0,0,48,0.706,8,0.118,0,0,0,4,0.059,1,9,1,9213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22301,2378,24,10116,18,0,96,72.24489796,3,1,0,0,0,11,0.458,1,0.042,0,0,0,1,0.042,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492,20106,19,18295,12,0,130,100,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,3069,1,15432,100,0,0,1,0,0,1,0,22,0,1,1,1,1,1,1,0,1,107,10,25,111,0,272,1
1150,16078,30,13279,23,0,96,100,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,419,1,9569,100,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,17,4,12,32,0,39,1
7044,18430,20,16218,13,0,96,100,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,9417,1,13006,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,12,13,502,2,1,1
5206,11408,28,7360,21,0,96,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1573,1,2980,0,0,1,0,0,0,1,0,14,0,1,1,1,0,1,1,0,0,42,9,7,66,0,110,1
18758,14867,26,11772,19,0,50,100,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,2073,1,7830,0,1,1,0,1,0,1,0,20,0,0,1,1,1,1,1,0,1,506,2,17,47,0,15,1
18625,22072,26,20746,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2015,1,18169,100,1,0,1,1,0,1,0,21,0,1,1,1,1,1,1,0,1,48,7,30,65,1,21,1
10451,11567,32,7568,25,0,96,100,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,394,1,3227,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,9,12,106,0,114,1
12091,6161,42,1362,34,0,45,37.77558082,3,1,0,0,0,22,0.524,8,0.19,0,0,0,4,0.095,1,108,1,3475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
15691,541,23,2300,15,0,94,61.22222222,2,1,0,0,0,11,0.478,2,0.087,0,0,0,3,0.13,0,198,1,7311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3528,12689,37,8932,30,0,50,100,2,3,0,0,0,22,0.595,0,0,0,0,0,3,0.081,1,409,1,4563,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,6,2,10,51,0,10,1
9421,14426,23,11208,16,0,93,100,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,3528,1,7231,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,102,12,32,87,5,193,1
9902,13460,28,9916,21,0,96,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,2292,1,5776,100,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,5,5,171,6,1,1
19401,2166,21,9207,15,0,328,53.99449036,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14519,8238,144,3383,21,0,176,8.940658702,4,0,1,3,0.021,94,0.653,25,0.174,1,1,1,14,0.118,1,971,1,12339,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,1,11,9,0,2,0
12921,9635,26,4928,18,0,113,44.70435348,3,1,0,0,0,13,0.5,3,0.115,0,0,0,2,0.077,1,66,1,19205,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
21564,2040,21,8607,15,0,139,83.47107438,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,20,1,4307,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,16781,26,14202,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,632,1,10540,100,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,26,15,16,44,1,53,1
23126,8214,330,3357,12,0,56,2.811758471,2,0,0,0,0,123,0.373,191,0.579,0,1,0,7,0.024,1,263,1,12238,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,23,26,47,0,51,0
811,11303,32,7237,25,0,96,100,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,2980,1,2841,100,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,44,21,54,245,3,193,1
2681,19594,21,17662,14,0,258,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,962,1,14683,100,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,39,9,16,109,6,13,1
12271,21566,25,20172,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,649,1,17561,100,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,6,7,12,68,1,69,1
17663,10025,18,5598,11,0,340,100,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1381,1,671,100,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,40,14,6,98,4,6,1
10818,11066,26,6947,19,0,183,100,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2530,1,2504,100,0,1,1,0,0,1,0,10,0,1,0,1,0,0,1,0,1,57,13,21,159,1,232,1
8428,11341,31,7286,24,0,96,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1143,1,2887,100,0,0,1,1,0,1,5,0,0,1,1,1,0,0,0,0,1,25,16,38,71,1,10,1
7437,21195,30,19717,23,0,242,100,3,1,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,2656,1,17051,100,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30,4,4,29,1,34,1
15549,7391,22,2618,5,0,232,54.55555556,2,0,0,0,0,12,0.545,0,0,0,0,0,2,0.091,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11858,6623,24,1870,16,0,45,60.66176471,3,1,0,0,0,13,0.542,1,0.042,0,0,0,2,0.083,1,36,1,5388,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0
7475,17457,22,15012,15,0,153,100,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1106,1,11604,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,63,18,37,184,10,194,1
10856,9558,26,4844,14,0,96,56.14035088,3,1,0,0,0,15,0.577,0,0,0,0,0,3,0.115,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18005,19954,20,18124,13,0,128,100,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,651,1,15532,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,16,32,22,83,1,93,1
9325,20395,26,18709,19,0,96,100,3,1,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,938,1,15849,100,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,13,9,13,45,1,50,1
22942,9287,92,4564,23,0,242,27.84880619,3,1,0,0,0,69,0.75,9,0.098,0,0,0,6,0.065,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0
12609,165,27,387,20,0,270,51.0952381,2,1,0,0,0,16,0.593,0,0,0,0,0,4,0.148,0,12,1,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1154,15766,39,12878,32,0,96,100,3,1,0,0,0,26,0.667,0,0,0,0,0,1,0.026,1,1275,1,9033,0,0,1,1,0,0,1,0,4,0,1,0,1,0,0,1,0,1,11,1,27,24,0,19,1
12406,8484,34,3670,26,0,96,52.55314486,3,1,0,0,0,21,0.618,3,0.088,0,0,0,2,0.059,1,50,1,13694,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18922,18222,25,15964,18,0,345,100,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,881,1,12752,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,10,11,14,89,1,103,1
7283,23097,21,22043,14,0,96,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1756,1,19636,100,1,1,1,0,0,1,0,18,0,1,1,0,0,0,0,0,0,68,1,6,105,0,130,1
14846,8893,81,4131,16,0,96,22.38034619,3,1,0,0,0,33,0.407,33,0.407,0,0,0,7,0.086,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16555,7649,20,2729,6,0,201,53.84615385,2,0,0,0,0,10,0.5,0,0,0,0,0,2,0.1,1,64,1,9605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,5,0
12696,9067,43,4332,35,0,45,39.53405782,3,1,0,0,0,30,0.698,1,0.023,0,0,0,4,0.093,1,108,1,16232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
19179,2534,17,10729,11,0,328,100,2,1,0,0,0,5,0.294,0,0,0,0,0,1,0.059,0,9,1,6727,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,19651,20,17730,13,0,50,100,2,2,0,0,0,5,0.25,1,0.05,0,0,0,2,0.1,1,2813,1,14769,0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,27,24,84,154,1,168,1
22255,4754,23,21707,17,0,96,93.32206255,3,1,0,0,0,10,0.435,1,0.043,0,0,0,1,0.043,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16892,5849,83,1001,74,0,205,10.96956416,4,2,0,0,0,62,0.747,9,0.108,0,0,0,4,0.048,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14273,23509,36,22646,27,0,96,54.30139134,3,1,0,0,0,18,0.5,6,0.167,0,0,0,4,0.111,1,274,1,20015,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
10645,15077,22,12038,15,0,303,100,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,17040,1,8096,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,805,4,14,1018,13,104,1
3814,16622,30,14012,23,0,96,100,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1259,1,10353,100,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,40,0,2,0,0,13,1
14764,1062,28,4704,11,0,96,59.32797361,3,0,0,0,0,18,0.643,0,0,0,0,0,3,0.107,0,13,1,18084,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20373,3990,33,17868,26,0,96,59.2526051,3,1,0,0,0,21,0.636,0,0,0,0,0,1,0.03,0,2,1,14926,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
13846,6224,33,1420,24,0,96,74.22222222,3,1,0,0,0,22,0.667,0,0,0,0,0,3,0.091,1,108,1,3791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17385,7071,92,2308,18,0,112,15.68927571,2,0,0,0,0,61,0.663,12,0.13,0,1,0,10,0.12,1,175,1,7344,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,6,0,10,0,0
12147,9265,51,4541,18,0,96,37.30945822,3,0,0,0,0,24,0.471,16,0.314,0,0,0,3,0.059,1,9,1,17024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19946,2447,27,10523,21,0,258,71.66474433,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,49,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
3659,22666,27,21503,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,6107,1,19040,100,1,0,1,1,0,1,0,22,0,1,1,1,1,1,1,0,1,116,13,51,211,5,38,1
542,16443,33,13754,26,0,96,100,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,3614,1,10071,100,1,0,0,0,0,0,0,17,0,1,1,1,0,0,0,0,1,8,10,9,33,1,51,1
19841,2984,25,12879,19,0,96,86.88888889,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,8,1,9034,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,19349,27,17346,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1181,1,14320,100,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,47,6,18,112,0,14,1
19398,3884,21,17375,14,0,225,62.18181818,2,1,0,0,0,8,0.381,0,0,0,0,0,2,0.095,0,20,1,14347,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11272,8374,105,3541,40,0,96,36.1402446,3,2,0,0,0,64,0.61,20,0.19,0,0,0,13,0.124,1,416,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,3,1,0,5,3,0
2773,13575,22,10081,15,0,96,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,307,1,5942,100,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,3,4,6,7,0,5,1
23041,9235,22,4507,13,0,290,71.09044801,2,0,0,0,0,11,0.5,0,0,0,0,0,3,0.136,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11028,8267,49,3418,12,0,45,29.52064547,3,1,0,0,0,23,0.469,14,0.286,0,0,0,4,0.082,1,3,1,12491,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0
6730,18654,20,16504,13,0,43,100,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1629,1,13365,100,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,79,17,24,94,0,10,1
