"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle","HasFavicon","Robots","NoOfURLRedirect","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
22,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,20,1,1
9,0,181,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,302,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,302,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
16,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
12,0,258,3,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,36,5,1
22,0,302,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
11,0,290,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,258,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,2,1,1
26,0,258,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
17,0,83,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
27,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,2,0,1
19,0,94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1
18,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,24,9,1
27,0,96,3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
18,0,96,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,6,0,1
18,0,345,2,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,15,0,1
20,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,7,15,1
14,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,3,1,1
14,0,96,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
22,0,96,3,1,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,3,0,1
11,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,221,2,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,20,9,1
17,0,96,3,1,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,8,0,1
15,0,300,4,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,4,12,1
16,0,345,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1
17,0,175,2,1,0,1,1,0,0,0,0,19,0,1,1,0,1,0,0,4,0,1
29,0,258,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,1
34,0,242,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4,1,0
19,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1
20,0,258,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,23,0,1
24,0,345,2,2,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,2,0,1
22,0,287,2,1,0,1,0,1,0,0,1,2,0,1,1,0,0,0,0,17,0,1
23,0,96,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1
24,0,290,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,187,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,0,0,0,0,4,0,1,1,0,0,0,0,31,0,1
18,0,96,3,1,0,1,1,1,0,0,1,7,0,0,1,0,0,1,0,1,3,1
13,0,96,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0
5,0,143,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,180,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
21,0,345,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1
17,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,176,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,16,2,1
37,0,180,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0,258,3,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,11,1
32,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
21,0,50,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0
15,0,150,3,2,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,35,0,1
22,0,50,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,0,1
27,0,221,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
16,0,150,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1
32,0,242,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0
23,0,258,3,1,0,1,0,0,0,0,2,3,0,1,1,0,0,1,0,24,0,1
15,0,82,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0,49,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,3,1,1
23,0,96,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,1
12,0,136,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,6,0,1
21,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,5,1,1
24,0,45,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,168,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,18,2,1
23,0,96,3,1,0,1,1,0,1,1,0,2,0,1,1,0,0,1,1,16,14,1
18,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,96,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0
12,0,166,2,1,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,5,1
22,0,221,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
21,0,56,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,33,0,1
21,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,238,2,2,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,34,6,1
28,0,96,3,1,0,1,0,1,1,1,0,2,0,1,1,1,0,0,0,37,9,1
22,0,96,3,1,0,1,1,0,0,0,0,4,0,1,1,0,0,0,0,32,2,1
19,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,0,96,3,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,3,2,1
24,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,10,0,1
79,0,180,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,45,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1
23,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,9,0,1
17,0,340,2,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,13,1,1
22,0,96,3,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,2,1
22,0,96,3,1,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,1,1
11,0,258,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1
17,0,96,3,1,0,1,0,1,0,0,7,0,0,1,0,1,0,0,0,8,13,1
24,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,23,7,1
28,0,96,3,1,0,1,0,1,0,0,0,2,0,1,1,0,1,1,0,28,3,1
38,0,96,3,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
16,0,94,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,1,0,1,1,1,0,0,0,19,0,1,1,1,1,1,0,4,14,1
19,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,112,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1
13,0,242,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1
17,0,187,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,113,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,300,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,249,2,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1
11,1,23,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,176,4,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,7,0,1
23,0,96,3,1,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,7,3,1
32,0,96,3,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
12,0,340,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,1
24,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1
39,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,96,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,82,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,96,3,1,0,1,1,1,0,0,0,13,0,1,1,0,1,0,0,1,0,1
16,0,96,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,0,258,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,187,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1
19,0,290,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,346,2,3,0,1,1,0,1,0,0,2,0,0,1,0,0,1,0,9,0,1
15,0,180,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,4,238,1
17,0,96,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1
15,0,96,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
27,0,93,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,5,58,1
11,0,150,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,1,1,59,0,1
29,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,1,1,0,0,0,16,0,1,1,0,0,0,0,11,2,1
19,0,187,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,0,296,2,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,9,5,1
18,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,0,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,152,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,0,172,2,2,0,1,1,0,0,0,1,4,0,1,1,0,0,0,0,27,1,1
13,0,341,2,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,3,0,1
22,0,94,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,0,96,3,1,0,1,1,0,0,0,4,2,0,1,1,1,1,0,0,2,17,1
17,0,345,2,2,0,1,0,1,0,0,0,5,0,1,1,0,0,0,0,5,0,1
26,0,96,3,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,42,1,1
22,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,96,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
23,0,96,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5,2,1
19,0,258,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,112,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,20,1,1
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,71,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,8,0,1
16,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,1
21,0,223,3,2,0,1,0,1,1,1,0,3,0,0,1,0,0,0,0,7,10,1
23,0,242,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,258,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,14,0,1
20,0,96,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,6,0,1
16,0,123,3,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,8,3,1
22,0,96,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,42,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1
16,0,96,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1
18,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
18,0,187,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1
22,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,195,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30,0,96,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
22,0,175,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,0,302,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,0,1
44,0,113,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,139,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,0,96,3,1,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,15,10,1
44,0,96,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,176,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
17,0,96,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1
36,0,45,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,0,258,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,7,2,1
18,0,96,3,1,0,1,1,0,0,0,0,7,0,0,0,0,1,0,0,3,0,1
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,112,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,13,1,1
23,0,96,3,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,11,3,1
19,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
17,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,17,0,1
46,0,96,3,4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0
14,0,127,2,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,42,0,1
19,0,242,3,1,0,1,1,0,0,0,0,11,0,1,0,0,0,0,0,7,6,1
22,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,0,96,3,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,14,2,1
17,0,187,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,4,1
39,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,175,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,1
23,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,258,3,1,0,1,1,1,0,0,2,1,0,1,1,0,0,1,0,25,2,1
20,0,345,2,2,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,7,0,1
15,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,96,3,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,2,0
21,0,290,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
27,0,258,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,8,0,1
26,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,113,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
19,0,96,3,1,0,1,1,0,0,0,0,19,0,1,1,1,1,1,0,4,1,1
12,0,221,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,3,3,0
25,0,96,3,1,0,1,1,1,0,0,0,21,0,1,1,1,1,1,0,2,1,1
15,0,290,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,335,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,110,2,1,0,1,1,1,0,0,0,17,0,1,1,0,0,0,0,9,21,1
21,0,242,3,1,0,1,1,1,0,0,0,3,0,1,0,1,1,1,0,1,0,1
17,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
28,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19,0,71,2,2,0,1,0,1,0,0,0,10,0,1,1,1,0,0,0,125,16,1
21,0,155,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15,0,258,3,1,0,1,1,0,0,0,0,4,0,1,1,0,0,1,0,8,1,1
20,0,112,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1
11,0,166,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,0,96,3,1,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,44,19,1
18,0,96,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,0,242,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,32,21,1
16,0,258,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,6,1,1
10,0,116,2,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1
18,0,96,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
23,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
20,0,96,3,1,0,1,0,1,0,0,0,4,0,0,1,0,1,1,1,15,4,1
14,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
12,0,96,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,345,2,2,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,4,0,1
19,0,127,2,1,0,1,1,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1
22,0,258,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,58,0,1
15,0,258,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
26,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
17,0,96,3,1,0,1,0,0,0,0,0,20,0,1,1,1,1,1,0,72,237,1
17,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,21,7,1
23,0,232,2,2,0,1,1,0,1,1,2,1,0,1,1,0,1,1,0,1,1,1
15,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1
16,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,113,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20,0,96,3,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,18,1,1
17,0,367,2,2,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,1,5,1
24,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,1
35,0,45,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0,258,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,205,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,175,2,1,0,1,0,1,0,0,0,5,0,1,1,0,0,1,0,25,0,1
18,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,100,2,1
17,0,96,3,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,9,0,1
21,0,96,3,1,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,11,4,1
21,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,49,1,1
12,0,170,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,1
24,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,71,2,2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,41,2,1
24,0,345,2,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1
13,0,225,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1
28,0,258,3,1,0,1,1,1,0,0,0,4,0,0,1,0,0,0,0,16,10,1
15,0,96,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
24,0,127,2,1,0,1,0,0,1,0,0,5,0,0,1,0,0,1,0,9,0,1
73,0,205,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,96,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,1,1,0,0,0,3,1,1,1,0,1,1,1,1,2,1
20,0,96,3,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,6,0,1
25,0,91,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,345,2,2,0,1,1,1,0,0,0,3,0,1,1,0,0,0,0,6,1,1
19,0,96,3,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
20,0,290,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,277,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,11,6,1
26,0,112,2,1,0,1,1,0,0,0,8,16,0,1,0,0,0,0,0,3,0,1
14,0,269,2,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,19,0,1
30,0,367,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,90,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
15,0,51,2,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,7,7,1
24,0,345,2,2,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,10,11,1
17,0,88,2,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,7,7,1
21,0,150,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
21,0,345,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,18,0,1
21,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,12,3,1
32,0,96,3,1,0,1,1,0,0,0,0,19,0,1,1,1,1,1,0,10,0,1
23,0,71,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
27,0,176,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8,3,1
43,0,242,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11,0,1
